field;region;land_type;fertility_score;season;crop;crop_predecessor;crop_yearold;area;hybrid;reproduction;seed_origin;technology;yield_plan;p2o5;k2o;humus;ph
40.14.03.006.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;39,59;Смесь сортов;;Покупные;классическая с плугом;4,50;48,00;85,00;1,80;4,50
40.14.03.007.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;35,39;Смесь сортов;;Покупные;классическая с плугом;4,50;81,00;69,00;1,40;4,90
40.14.03.008.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;33,04;Смесь сортов;;Покупные;классическая с плугом;4,50;43,00;72,00;1,70;5,60
40.14.03.009.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;26,93;Смесь сортов;;Покупные;классическая с плугом;4,50;28,00;92,00;1,40;4,60
40.14.03.010.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;13,05;Смесь сортов;;Покупные;классическая с плугом;4,50;29,00;82,00;1,40;5,50
40.14.03.011.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;17,39;Смесь сортов;;Покупные;классическая с плугом;4,50;30,00;74,00;1,90;5,00
40.14.03.012.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;24,77;Смесь сортов;;Покупные;классическая с плугом;4,50;68,00;63,00;1,70;5,40
40.14.03.013.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;32,42;Смесь сортов;;Покупные;классическая с плугом;4,50;37,00;79,00;1,60;5,00
40.14.03.014.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;6,59;Смесь сортов;;Покупные;классическая с плугом;4,50;35,00;68,00;1,60;4,40
40.14.03.015.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;16,26;Смесь сортов;;Покупные;классическая с плугом;4,50;68,00;58,00;1,50;5,90
40.14.03.016.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;7,28;;;;;6,00;318,00;55,00;1,50;7,10
40.14.03.017.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;18,37;;;;;6,00;182,00;86,00;1,50;6,60
40.14.03.018.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;10,98;Льговская 4;РС-1;Свои;классическая с плугом;5,00;46,00;75,00;2,00;4,40
40.14.03.019.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;16,24;Льговская 4;РС-1;Свои;классическая с плугом;5,00;110,00;56,00;2,20;5,00
40.14.03.020.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;50,19;Смесь сортов;;Покупные;классическая с плугом;4,50;34,00;69,00;1,80;4,80
40.14.03.021.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;24,38;Смесь сортов;;Покупные;классическая с плугом;4,50;18,00;66,00;1,60;4,50
40.14.03.022.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;52,57;Смесь сортов;;Покупные;классическая с плугом;4,50;32,00;71,00;2,00;4,80
40.14.03.023.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;17,67;Смесь сортов;;Покупные;классическая с плугом;4,50;29,00;60,00;1,60;4,50
40.14.03.024.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;19,91;;;;;6,00;30,00;60,00;2,10;4,70
40.14.03.025.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;23,96;;;;;6,00;36,00;49,00;4,60;5,00
40.14.03.026.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;30,73;Скипетр;РС-1;Свои;классическая с плугом;5,00;36,00;61,00;1,70;4,90
40.14.03.027.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;7,67;Скипетр;РС-1;Свои;классическая с плугом;5,00;287,00;39,00;1,60;4,90
40.14.03.028.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;37,16;Скипетр;РС-1;Свои;классическая с плугом;5,00;78,00;49,00;1,50;4,80
40.14.03.029.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;64,54;Льговская 4;РС-1;Свои;классическая с плугом;5,00;138,00;59,00;2,00;5,40
40.14.03.030.00;Калуга;пашня;3;2024;Оз.пшеница мягкая;Люцерна пр.лет корм;;79,74;Скипетр;РС-1;Свои;классическая с плугом;5,00;132,00;100,00;2,10;5,40
40.14.03.031.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;52,47;;;;;6,00;73,00;54,00;1,50;5,10
40.14.03.032.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;30,05;;;;;6,00;31,00;62,00;1,40;4,30
40.14.03.033.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;7,50;;;;;6,00;55,00;115,00;1,70;6,00
40.14.03.034.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;51,50;;;;;6,00;55,00;62,00;1,70;4,60
40.14.03.035.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;9,14;;;;;6,00;36,00;110,00;1,20;4,10
40.14.03.036.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;4,39;;;;;6,00;60,00;56,00;1,80;6,00
40.14.03.037.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;19,40;;;;;6,00;185,00;81,00;1,90;6,10
40.14.03.038.00;Калуга;пашня;3;2024;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;22,71;Смесь сортов;;Покупные;классическая с плугом;4,50;41,00;81,00;1,90;5,00
40.14.03.039.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,57;;;;;;;;;
40.14.03.040.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;216,12;;;;;;;;;
40.14.03.041.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,54;;;;;;;;;
40.14.03.042.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,01;;;;;;;;;
40.14.03.043.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;30,26;;;;;;;;;
40.14.03.044.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;93,94;;;;;;;;;
40.14.03.045.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;45,65;;;;;;;;;
40.14.03.046.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;33,44;;;;;;;;;
40.14.03.047.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;42,23;;;;;;;;;
40.14.03.048.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,82;;;;;;;;;
40.14.03.049.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;7,79;;;;;;;;;
40.14.03.050.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,79;;;;;;;;;
40.14.03.051.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;38,60;;;;;;;;;
40.14.03.052.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;5,57;;;;;;;;;
40.14.03.053.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;23,67;;;;;;;;;
40.14.03.054.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;53,85;;;;;;;;;
40.14.03.055.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;19,90;;;;;;;;;
40.14.03.056.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,98;;;;;;;;;
40.14.03.057.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;4,73;;;;;;;;;
40.14.03.058.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;3,72;;;;;;;;;
40.14.03.059.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;12,84;;;;;;;;;
40.14.03.060.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;16,11;;;;;;;;;
40.14.03.061.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;4,63;;;;;;;;;
40.14.03.062.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;18,24;;;;;;;;;
40.14.03.063.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;25,69;;;;;;;;;
40.14.03.064.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;19,90;;;;;;;;;
40.14.03.065.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;1,36;;;;;;;;;
40.14.03.066.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;2,30;;;;;;;;;
40.14.03.067.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;14,86;;;;;;;;;
40.14.03.068.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;1,78;;;;;;;;;
40.14.03.069.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;26,94;;;;;;;;;
40.14.03.070.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;31,54;;;;;;;;;
40.14.03.071.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;14,08;;;;;;;;;
40.14.03.072.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;4,93;;;;;;;;;
40.14.03.073.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;46,28;;;;;;;;;
40.14.03.074.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;10,70;;;;;;;;;
40.14.03.075.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;22,36;;;;;;;;;
40.14.03.076.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;6,67;;;;;;;;;
40.14.03.077.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;7,53;;;;;;;;;
40.14.03.078.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;27,63;;;;;;;;;
40.14.03.079.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;3,06;;;;;;;;;
40.14.03.080.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;14,29;;;;;;;;;
40.14.03.081.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;13,66;;;;;;;;;
40.14.03.082.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;9,65;;;;;;;;;
40.14.03.083.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;21,79;;;;;;;;;
40.14.03.084.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;9,48;;;;;;;;;
40.14.03.085.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;20,63;;;;;;;;;
40.14.03.086.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;14,24;;;;;;;;;
40.14.03.087.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;24,61;;;;;;;;;
40.14.03.088.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;1,45;;;;;;;;;
40.14.03.089.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;44,84;;;;;;;;;
40.14.03.090.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;7,91;;;;;;;;;
40.14.03.091.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;9,48;;;;;;;;;
40.14.03.092.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;8,18;;;;;;;;;
40.14.03.093.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;6,41;;;;;;;;;
40.14.03.094.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;23,00;;;;;;;;;
40.14.03.095.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;9,46;;;;;;;;;
40.14.03.096.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;4,33;;;;;;;;;
40.14.03.097.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;16,03;;;;;;;;;
40.14.03.098.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;3,15;;;;;;;;;
40.14.03.099.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;5,54;;;;;;;;;
40.14.03.100.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;1,10;;;;;;;;;
40.14.03.101.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;10,65;;;;;;;;;
40.14.03.102.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;29,44;;;;;;;;;
40.14.03.103.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;3,19;;;;;;;;;
40.14.03.104.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;5,30;;;;;;;;;
40.14.03.105.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;40,49;;;;;;;;;
40.14.03.106.00;Калуга;пашня;0;2024;Залежь, лес;Залежь, лес;;3,38;;;;;;;;;
40.14.05.001.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;45,32;;;;;6,00;37,00;60,00;2,10;5,30
40.14.05.002.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;78,97;;;;;6,00;19,00;54,00;1,70;4,30
40.14.05.003.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;61,35;;;;;6,00;16,00;56,00;1,60;4,20
40.14.05.004.00;Калуга;пашня;3;2024;Кукуруза силос;Оз.пшеница мягкая;;61,85;Росс 140 СВ;F1;Покупные;классическая с плугом;9,80;40,00;45,00;1,80;4,20
40.14.05.005.00;Калуга;пашня;3;2024;Люцерна 1 г.ж.корм;Кукуруза силос;1;47,00;;;;;3,00;51,00;62,00;2,00;4,80
40.14.05.006.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;2,97;;;;;6,00;37,00;52,00;1,60;5,50
40.14.05.007.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;2,97;;;;;6,00;50,00;133,00;1,40;5,50
40.14.05.008.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;8,89;;;;;6,00;14,00;50,00;1,60;4,00
40.14.05.009.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;8,44;;;;;6,00;14,00;56,00;1,70;4,60
40.14.05.010.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;52,15;;;;;6,00;29,00;54,00;1,80;4,00
40.14.05.011.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;73,06;;;;;6,00;35,00;49,00;1,70;4,00
40.14.05.012.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;25,33;;;;;6,00;33,00;49,00;1,90;4,50
40.14.05.013.00;Калуга;пашня;3;2024;Кл.кр.+тим.пр.лет корм;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;2;14,32;;;;;6,00;17,00;48,00;2,10;5,30
