field,region,land_type,fertility_score,season,crop,crop_predecessor,crop_yearold,area,hybrid,reproduction,seed_origin,technology,yield_plan,p2o5,k2o,humus,ph
62.17.07.013.00,Рязань,пашня,4.0,2024,Оз.пшеница мягкая,Чечевица,,76.81,Марс,ЭС,Свои,минимальная,5.5,5.53,63.53,,5.67
62.17.07.014.00,Рязань,пашня,4.0,2024,Подсолнечник,Яр.пшеница мягкая,,78.42,,,,,3.0,5.18,49.91,,5.56
62.17.07.015.00,Рязань,пашня,4.0,2024,Яр.пшеница мягкая,Подсолнечник,,23.71,Ликамеро,ЭС,Свои,,4.5,5.35,81.03,26.08,6.05
62.17.07.017.00,Рязань,пашня,3.0,2024,Подсолнечник,Яр.пшеница мягкая,,79.2,,,,,3.0,5.29,44.0,,5.46
62.17.07.021.00,Рязань,пашня,3.0,2024,Подсолнечник,Яр.пшеница мягкая,,77.34,,,,,3.0,5.32,52.92,,6.27
62.17.07.023.00,Рязань,пашня,3.0,2024,Подсолнечник,Яр.пшеница мягкая,,83.95,,,,,3.0,5.31,85.14,,6.73
62.17.07.024.00,Рязань,пашня,4.0,2024,Лён масличный,Соя,,40.15,Серпент,ЭС,Покупные,,1.6,5.68,77.22,44.17,6.16
62.17.07.029.00,Рязань,пашня,4.0,2024,Яр.пшеница мягкая,Соя,,44.3,Ликамеро,ЭС,Свои,,4.5,5.37,43.12,48.73,6.27
62.22.04.001.00,Рязань,пашня,3.0,2024,Соя,Яр.пшеница мягкая,,67.8,,,,,2.1,6.09,86.42,,7.15
62.22.04.007.00,Рязань,пашня,3.0,2024,Соя,Яр.пшеница мягкая,,30.21,,,,,2.1,5.69,86.1,33.23,7.48
47.22.06.001.01,СПб,пашня,2.0,2024,"Залежь, кустарник","Залежь, кустарник",,15.95,,,,,,6.6,522.5,44.73,5.39
47.22.06.001.02,СПб,пашня,3.0,2024,Яр.ячмень,Кукуруза силос,,29.62,Маргрет,ЭС,,,3.6,6.6,522.5,44.73,5.39
47.22.06.002.00,СПб,пашня,3.0,2024,Мн.травосм.пр.лет корм,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2.0,53.3,,,,,4.0,6.16,273.35,57.71,4.02
47.22.06.003.00,СПб,пашня,3.0,2024,Мн.травосм.пр.лет корм,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2.0,63.18,,,,,4.0,5.94,278.3,,3.96
47.22.06.004.00,СПб,пашня,,2024,"Залежь, лес","Залежь, лес",,6.71,,,,,,5.39,97.9,7.38,3.85
47.22.06.005.00,СПб,пашня,3.0,2024,Мн.травосм.пр.лет корм,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2.0,41.71,,,,,4.0,5.56,199.65,45.64,3.91
47.22.06.006.00,СПб,пашня,3.0,2024,Яр.ячмень,Кукуруза силос,,83.5,Маргрет,ЭС,,,3.6,5.87,221.32,43.71,3.89
47.22.06.008.00,СПб,пашня,3.0,2024,Яр.ячмень,Кукуруза силос; Залежь,,37.12,Маргрет,ЭС,,,3.6,5.72,331.1,39.99,4.07
47.22.06.009.00,СПб,пашня,3.0,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3.0,67.55,БН 06-18,,Покупные,классическая с плугом,4.5,5.97,329.53,,3.88
47.22.06.011.00,СПб,пашня,,2024,Залежь,Залежь,,3.67,,,,,,6.02,460.59,4.04,3.82
47.22.06.013.00,СПб,пашня,3.0,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3.0,69.62,БН 06-18,,Покупные,классическая с плугом,4.5,6.16,359.7,,4.51
47.22.06.014.00,СПб,пашня,4.0,2024,Одн.тр.(вика+овёс)корм,Люцерна пр.лет корм,,44.87,Авеню,ЭС,Покупные,классическая с плугом,3.6,6.49,390.5,48.59,4.95
47.22.06.015.00,СПб,пашня,3.0,2024,Люцерна 1 г.ж.корм,Яр.ячмень,1.0,62.45,Вега 87,РС-1,Покупные,,2.5,6.6,262.9,,4.95
47.22.06.016.00,СПб,пашня,4.0,2024,Одн.тр.(вика+овёс)корм,Люцерна пр.лет корм,,47.0,Авеню,ЭС,Покупные,классическая с плугом,3.6,6.88,244.2,51.27,4.62
47.22.06.017.00,СПб,пашня,,2024,"Залежь, кустарник","Залежь, кустарник",,3.54,,,,,,5.72,178.2,3.89,3.96
47.22.06.019.00,СПб,пашня,4.0,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,89.64,БН 06-18,,Покупные,классическая с плугом,4.5,6.6,320.1,,3.74
47.22.06.020.00,СПб,пашня,3.0,2024,Одн.тр.оз.рожь корм,Одн.тр.оз.пшеница мягк.корм,,67.79,КВС Этерно,F1,,,4.2,6.16,268.4,,4.18
47.22.06.021.00,СПб,пашня,3.0,2024,Одн.тр.оз.рожь корм,Одн.тр.оз.пшеница мягк.корм,,38.01,КВС Этерно,F1,,,4.2,5.83,95.15,37.62,4.13
47.22.06.023.00,СПб,пашня,3.0,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3.0,55.28,БН 06-18,,Покупные,классическая с плугом,4.5,6.99,240.35,59.93,5.12
47.22.06.024.00,СПб,пашня,3.0,2024,Тимофеевка пр.лет корм,Тимофеевка пр.лет корм,0.0,50.52,,,,,4.0,7.26,206.8,55.57,5.17
47.22.06.025.00,СПб,пашня,2.0,2024,Яр.ячмень,Пар; Пастбище естественное,,34.58,Маргрет,ЭС,,,3.6,6.6,129.8,39.51,5.61
47.22.06.026.00,СПб,пастбище естественное,1.0,2024,Пастбище естественное,Пастбище естественное,,16.88,,,,,,6.16,224.4,18.57,4.51
47.22.06.030.00,СПб,пашня,3.0,2024,Яр.ячмень,Кукуруза силос,,30.38,Маргрет,ЭС,Покупные,классическая с плугом,3.6,7.15,212.85,33.2,4.4
47.22.06.031.00,СПб,пашня,2.0,2024,Залежь,Залежь,,82.69,,,,,,6.6,305.8,,4.84
47.22.06.033.00,СПб,пашня,3.0,2024,Люцерна 1 г.ж.корм,Яр.ячмень,1.0,68.49,Вега 87,РС-1,,,2.5,5.5,187.0,,3.96
47.22.06.034.00,СПб,пашня,2.0,2024,Залежь,Залежь,,21.7,,,,,,6.38,320.1,23.87,5.61
47.22.06.035.00,СПб,луг,2.0,2024,Луг,Луг,,12.28,,,,,,5.61,203.5,13.51,5.61
47.22.06.036.01,СПб,пашня,2.0,2024,Люцерна 1 г.ж.корм,Одн.тр.яр.ячмень корм,1.0,10.05,Вега 87,РС-1,Покупные,,2.5,6.38,368.5,60.9,5.39
47.22.06.036.02,СПб,пастбище естественное,3.0,2024,Пастбище естественное,Пастбище естественное,,46.54,,,,,,6.38,368.5,60.9,5.39
47.22.06.037.00,СПб,пашня,3.0,2024,Люцерна 1 г.ж.корм,Одн.тр.яр.ячмень корм,1.0,19.82,Вега 87,РС-1,Покупные,,2.5,6.05,156.2,20.2,5.83
47.22.06.038.00,СПб,пашня,2.0,2024,Одн.тр.оз.рожь корм,Одн.тр.яр.ячмень корм,,23.93,КВС Этерно,F1,,,4.2,5.57,276.47,24.76,4.25
47.22.06.042.00,СПб,пашня,2.0,2024,Аренда,Аренда,,13.31,,,,,,6.93,127.6,14.64,4.51
47.22.06.043.01,СПб,пашня,3.0,2024,Аренда,Аренда,,23.9,,,,,,6.71,289.3,58.74,4.51
47.22.06.043.02,СПб,пашня,2.0,2024,Аренда,Аренда,,29.5,,,,,,6.71,289.3,58.74,4.51
47.22.06.044.00,СПб,пашня,3.0,2024,Яр.ячмень,Кукуруза силос,,53.56,Маргрет,ЭС,,,3.6,5.39,255.2,58.87,3.96
47.22.06.045.00,СПб,пашня,4.0,2024,Одн.тр.оз.рожь корм,Люцерна пр.лет корм,,66.49,КВС Этерно,F1,,,4.2,5.67,241.45,,3.91
47.22.06.047.00,СПб,пашня,2.0,2024,Аренда,Аренда,,6.25,,,,,,5.28,105.6,6.79,4.18
47.22.06.048.00,СПб,пашня,3.0,2024,Люцерна 1 г.ж.корм,Одн.тр.яр.ячмень корм,1.0,19.55,Вега 87,РС-1,,,2.5,5.61,108.9,21.51,4.73
47.22.06.050.01,СПб,пашня,3.0,2024,Одн.тр.оз.рожь корм,Одн.тр.яр.ячмень корм,,51.95,КВС Этерно,F1,,,4.2,5.83,147.4,,4.46
47.22.06.050.02,СПб,пашня,3.0,2024,Люцерна 1 г.ж.корм,Яр.ячмень; Кукуруза силос,1.0,69.94,Вега 87,РС-1,Покупные,,2.5,5.83,147.4,,4.46
40.16.01.001.00,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж,2.0,40.6,(нет сорта),,Свои,классическая с плугом,2.0,5.94,91.3,44.66,1.76
40.16.01.002.00,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж,2.0,16.82,(нет сорта),,Свои,классическая с плугом,2.0,5.83,71.5,18.5,1.98
40.16.01.003.00,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж,2.0,6.51,(нет сорта),,Свои,классическая с плугом,2.0,4.95,73.7,7.16,1.65
40.16.01.004.00,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,0.0,15.61,,,,,2.0,5.83,228.8,17.17,2.2
40.16.03.001.01,Калуга,пашня,4.0,2024,Кукуруза силос,Пастбище на пашне,,24.3,,,Покупные,,5.1,6.49,91.85,34.28,2.75
40.16.03.001.02,Калуга,пашня,4.0,2024,Кукуруза силос,Оз.пшеница мягкая,,6.86,,,Покупные,,5.1,6.49,91.85,34.28,2.75
40.16.03.003.00,Калуга,пашня,4.0,2024,Пар,Пар,,1.43,,,,,,6.6,206.8,1.57,1.43
40.16.03.004.00,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,3.0,26.06,,,,,2.0,6.49,265.1,28.67,1.87
40.16.03.005.01,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,0.0,17.51,,,,,2.0,6.71,312.4,19.26,1.87
40.16.03.005.02,Калуга,пашня,4.0,2024,"Залежь, лес","Залежь, лес",,41.96,,,,,,6.71,312.4,19.26,1.87
40.16.03.006.01,Калуга,пашня,4.0,2024,Лён масличный,Кормовые бобы,,56.57,Северный,,Свои,классическая с плугом,0.8,5.72,50.6,,1.76
40.16.03.006.02,Калуга,пашня,2.0,2024,"Залежь, кустарник","Залежь, кустарник",,18.53,,,,,,5.72,50.6,,1.76
40.16.03.007.01,Калуга,пашня,4.0,2024,Лён масличный,Кормовые бобы,,26.45,Северный,,Свои,классическая с плугом,0.8,6.05,159.5,29.1,1.87
40.16.03.007.02,Калуга,пашня,4.0,2024,"Залежь, кустарник","Залежь, кустарник",,47.01,,,,,,6.05,159.5,29.1,1.87
40.16.03.008.01,Калуга,пашня,4.0,2024,Одн.травы(с подс.мн.трав),Оз.пшеница мягкая,,27.58,Смесь сортов,Смесь репродукций,Свои + покупные,,2.8,5.72,78.1,40.9,2.86
40.16.03.008.02,Калуга,пашня,4.0,2024,Пар,Оз.пшеница мягкая,,9.6,,,,,,5.72,78.1,40.9,2.86
40.16.03.009.00,Калуга,пашня,4.0,2024,Клевер кр.пр.лет корм,Клевер кр.пр.лет корм,3.0,23.97,,,,,2.6,5.39,108.9,26.37,1.87
40.16.03.010.01,Калуга,пашня,4.0,2024,Пар,Пар,,15.5,,,,,,5.83,263.45,29.43,1.82
40.16.03.010.02,Калуга,пашня,4.0,2024,Пар,Пар,,11.25,,,,,,5.83,263.45,29.43,1.82
40.16.03.012.01,Калуга,пашня,4.0,2024,Лён масличный,Кормовые бобы,,7.75,Северный,,Свои,,0.8,5.28,68.2,8.53,2.2
40.16.03.012.02,Калуга,пашня,3.0,2024,Залежь,Залежь,,2.92,,,,,,5.28,68.2,8.53,2.2
40.16.03.013.00,Калуга,пашня,4.0,2024,Лён масличный,Кормовые бобы,,17.76,Северный,,Свои,классическая с плугом,0.8,6.27,135.3,19.54,2.09
40.16.03.016.01,Калуга,пашня,4.0,2024,Пар,Пар,,6.56,,,,,,6.93,239.8,14.03,2.36
40.16.03.016.02,Калуга,пашня,4.0,2024,Пар,Пар,,6.19,,,,,,6.93,239.8,14.03,2.36
40.16.03.016.03,Калуга,пашня,4.0,2024,"Залежь, лес","Залежь, лес",,11.46,,,,,,6.93,239.8,14.03,2.36
40.16.03.018.01,Калуга,пашня,4.0,2024,Пар,Пар,,18.56,,,,,,5.94,96.8,20.42,1.65
40.16.03.018.02,Калуга,пашня,4.0,2024,Пар,Пар,,7.46,,,,,,5.94,96.8,20.42,1.65
40.16.05.012.01,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,0.0,30.02,,,,,2.0,5.61,150.7,,1.65
40.16.05.012.02,Калуга,пашня,2.0,2024,"Залежь, лес","Залежь, лес",,21.45,,,,,,5.61,150.7,,1.65
40.16.05.012.03,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,3.0,55.87,,,,,2.0,5.61,150.7,,1.65
40.16.05.019.01,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,3.0,13.21,,,,,2.0,5.39,205.7,14.53,1.54
40.16.05.019.02,Калуга,пашня,4.0,2024,"Залежь, лес","Залежь, лес",,33.0,,,,,,5.39,205.7,14.53,1.54
40.16.08.001.00,Калуга,пашня,4.0,2024,Кормовые бобы,Кукуруза силос,,45.11,,,Свои,классическая с плугом,2.8,5.61,160.6,49.62,2.31
40.16.08.002.00,Калуга,пашня,4.0,2024,Кормовые бобы,Кукуруза силос,,4.32,,,Свои,классическая с плугом,2.8,4.95,148.5,4.75,1.98
40.16.08.003.00,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,13.79,,,,,2.1,6.16,149.6,15.17,2.09
40.16.08.004.00,Калуга,пашня,4.0,2024,Кормовые бобы,Кукуруза силос,,3.81,,РС-1,Свои,классическая с плугом,2.8,6.49,107.8,4.19,2.31
40.16.08.005.00,Калуга,пашня,4.0,2024,Смесь зерн.и зернобоб.фураж,Кукуруза силос,,25.71,,,,,2.6,5.61,53.9,28.28,1.43
40.16.08.006.00,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,3.1,,,,,2.1,6.38,78.1,3.41,2.31
40.16.08.007.00,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,46.99,,,,,2.1,6.05,86.9,51.69,2.42
40.16.08.008.01,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,75.25,,,,,2.1,6.16,137.5,,2.64
40.16.08.008.02,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,10.32,,,,,2.1,6.16,137.5,,2.64
40.16.08.008.03,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,8.31,,,,,2.1,6.16,137.5,,2.64
40.16.08.009.00,Калуга,пашня,4.0,2024,Пастбище на пашне,Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж,,29.11,,,,,2.1,5.94,233.2,32.02,2.42
40.16.08.010.00,Калуга,пашня,4.0,2024,Оз.пшеница мягкая,Клевер кр.пр.лет корм,,55.18,Московская 39,,Свои,классическая с плугом,2.1,5.72,59.4,60.7,1.76
40.16.08.011.00,Калуга,пашня,4.0,2024,Кукуруза силос,Кукуруза силос,,23.77,,,,,5.1,5.72,165.0,26.15,1.65
40.16.08.012.00,Калуга,пашня,4.0,2024,Пастбище на пашне,Пастбище на пашне,,19.47,,,,,2.1,5.5,86.9,21.42,2.31
40.16.08.013.00,Калуга,пашня,4.0,2024,Мн.тр.разн.бот.сост.пр.лет корм,Мн.тр.разн.бот.сост.пр.лет корм,3.0,14.58,,,,,2.0,5.72,121.0,16.04,3.19
40.16.08.014.00,Калуга,пашня,4.0,2024,Клевер кр.пр.лет корм,Клевер кр.пр.лет корм,3.0,4.51,,,,,2.6,4.73,44.0,4.96,1.54
40.16.08.016.00,Калуга,пашня,4.0,2024,Клевер кр.пр.лет корм,Клевер кр.пр.лет корм,3.0,8.6,,,,,2.6,5.28,63.8,9.46,1.98
40.16.08.017.00,Калуга,пашня,4.0,2024,Клевер кр.пр.лет корм,Клевер кр.пр.лет корм,3.0,6.6,,,,,2.6,5.06,53.9,7.26,2.09
40.16.08.018.00,Калуга,пашня,4.0,2024,Кормовые бобы,Клевер кр.пр.лет корм,,26.54,,,,,2.8,5.5,45.1,29.19,2.09
40.16.08.020.00,Калуга,пашня,4.0,2024,Кормовые бобы,Клевер кр.пр.лет корм,,4.65,,,,,2.8,5.06,60.5,5.12,2.2
40.16.08.021.00,Калуга,пашня,4.0,2024,Клевер кр.пр.лет корм,Клевер кр.пр.лет корм,3.0,19.8,,,,,2.6,5.39,89.1,21.78,1.65
40.16.08.022.00,Калуга,пашня,4.0,2024,Клевер кр.пр.лет корм,Клевер кр.пр.лет корм,3.0,37.01,,,,,2.6,4.95,52.8,40.71,1.87
